county_UA,date,type,number
North Lincolnshire,2020-03-11,new_cases,1
North Lincolnshire,2020-03-12,new_cases,0
North Lincolnshire,2020-03-13,new_cases,0
North Lincolnshire,2020-03-14,new_cases,0
North Lincolnshire,2020-03-15,new_cases,1
North Lincolnshire,2020-03-16,new_cases,-1
North Lincolnshire,2020-03-17,new_cases,0
North Lincolnshire,2020-03-18,new_cases,0
North Lincolnshire,2020-03-19,new_cases,0
North Lincolnshire,2020-03-20,new_cases,0
North Lincolnshire,2020-03-21,new_cases,1
North Lincolnshire,2020-03-22,new_cases,0
North Lincolnshire,2020-03-23,new_cases,1
North Lincolnshire,2020-03-24,new_cases,2
North Lincolnshire,2020-03-25,new_cases,0
North Lincolnshire,2020-03-26,new_cases,1
North Lincolnshire,2020-03-27,new_cases,0
North Lincolnshire,2020-03-28,new_cases,1
North Lincolnshire,2020-03-29,new_cases,6
North Lincolnshire,2020-03-30,new_cases,2
North Lincolnshire,2020-03-31,new_cases,2
North Lincolnshire,2020-04-01,new_cases,6
North Lincolnshire,2020-04-02,new_cases,1
North Lincolnshire,2020-04-03,new_cases,5
North Lincolnshire,2020-04-04,new_cases,14
North Lincolnshire,2020-04-05,new_cases,8
North Lincolnshire,2020-04-06,new_cases,11
North Lincolnshire,2020-04-07,new_cases,0
North Lincolnshire,2020-04-08,new_cases,4
North Somerset,2020-03-09,new_cases,0
North Somerset,2020-03-10,new_cases,0
North Somerset,2020-03-11,new_cases,-1
North Somerset,2020-03-12,new_cases,0
North Somerset,2020-03-13,new_cases,0
North Somerset,2020-03-14,new_cases,0
North Somerset,2020-03-15,new_cases,0
North Somerset,2020-03-16,new_cases,2
North Somerset,2020-03-17,new_cases,1
North Somerset,2020-03-18,new_cases,1
North Somerset,2020-03-19,new_cases,0
North Somerset,2020-03-20,new_cases,0
North Somerset,2020-03-21,new_cases,1
North Somerset,2020-03-22,new_cases,0
North Somerset,2020-03-23,new_cases,2
North Somerset,2020-03-24,new_cases,14
North Somerset,2020-03-25,new_cases,0
North Somerset,2020-03-26,new_cases,1
North Somerset,2020-03-27,new_cases,2
North Somerset,2020-03-28,new_cases,7
North Somerset,2020-03-29,new_cases,1
North Somerset,2020-03-30,new_cases,4
North Somerset,2020-03-31,new_cases,4
North Somerset,2020-04-01,new_cases,2
North Somerset,2020-04-02,new_cases,8
North Somerset,2020-04-03,new_cases,8
North Somerset,2020-04-04,new_cases,8
North Somerset,2020-04-05,new_cases,0
North Somerset,2020-04-06,new_cases,16
North Somerset,2020-04-07,new_cases,0
North Somerset,2020-04-08,new_cases,9
North Tyneside,2020-03-09,new_cases,0
North Tyneside,2020-03-10,new_cases,0
North Tyneside,2020-03-11,new_cases,1
North Tyneside,2020-03-12,new_cases,0
North Tyneside,2020-03-13,new_cases,1
North Tyneside,2020-03-14,new_cases,-1
North Tyneside,2020-03-15,new_cases,0
North Tyneside,2020-03-16,new_cases,1
North Tyneside,2020-03-17,new_cases,0
North Tyneside,2020-03-18,new_cases,4
North Tyneside,2020-03-19,new_cases,3
North Tyneside,2020-03-20,new_cases,2
North Tyneside,2020-03-21,new_cases,5
North Tyneside,2020-03-22,new_cases,1
North Tyneside,2020-03-23,new_cases,0
North Tyneside,2020-03-24,new_cases,2
North Tyneside,2020-03-25,new_cases,3
North Tyneside,2020-03-26,new_cases,4
North Tyneside,2020-03-27,new_cases,9
North Tyneside,2020-03-28,new_cases,10
North Tyneside,2020-03-29,new_cases,16
North Tyneside,2020-03-30,new_cases,9
North Tyneside,2020-03-31,new_cases,5
North Tyneside,2020-04-01,new_cases,11
North Tyneside,2020-04-02,new_cases,26
North Tyneside,2020-04-03,new_cases,20
North Tyneside,2020-04-04,new_cases,0
North Tyneside,2020-04-05,new_cases,27
North Tyneside,2020-04-06,new_cases,20
North Tyneside,2020-04-07,new_cases,3
North Tyneside,2020-04-08,new_cases,59
North Yorkshire,2020-03-09,new_cases,0
North Yorkshire,2020-03-10,new_cases,0
North Yorkshire,2020-03-11,new_cases,0
North Yorkshire,2020-03-12,new_cases,4
North Yorkshire,2020-03-13,new_cases,0
North Yorkshire,2020-03-14,new_cases,-2
North Yorkshire,2020-03-15,new_cases,5
North Yorkshire,2020-03-16,new_cases,-1
North Yorkshire,2020-03-17,new_cases,2
North Yorkshire,2020-03-18,new_cases,3
North Yorkshire,2020-03-19,new_cases,2
North Yorkshire,2020-03-20,new_cases,1
North Yorkshire,2020-03-21,new_cases,2
North Yorkshire,2020-03-22,new_cases,4
North Yorkshire,2020-03-23,new_cases,4
North Yorkshire,2020-03-24,new_cases,6
North Yorkshire,2020-03-25,new_cases,15
North Yorkshire,2020-03-26,new_cases,5
North Yorkshire,2020-03-27,new_cases,19
North Yorkshire,2020-03-28,new_cases,6
North Yorkshire,2020-03-29,new_cases,13
North Yorkshire,2020-03-30,new_cases,20
North Yorkshire,2020-03-31,new_cases,14
North Yorkshire,2020-04-01,new_cases,27
North Yorkshire,2020-04-02,new_cases,14
North Yorkshire,2020-04-03,new_cases,30
North Yorkshire,2020-04-04,new_cases,25
North Yorkshire,2020-04-05,new_cases,25
North Yorkshire,2020-04-06,new_cases,26
North Yorkshire,2020-04-07,new_cases,16
North Yorkshire,2020-04-08,new_cases,43
Northamptonshire,2020-03-09,new_cases,0
Northamptonshire,2020-03-10,new_cases,1
Northamptonshire,2020-03-11,new_cases,0
Northamptonshire,2020-03-12,new_cases,0
Northamptonshire,2020-03-13,new_cases,1
Northamptonshire,2020-03-14,new_cases,2
Northamptonshire,2020-03-15,new_cases,1
Northamptonshire,2020-03-16,new_cases,3
Northamptonshire,2020-03-17,new_cases,0
Northamptonshire,2020-03-18,new_cases,3
Northamptonshire,2020-03-19,new_cases,1
Northamptonshire,2020-03-20,new_cases,1
Northamptonshire,2020-03-21,new_cases,3
Northamptonshire,2020-03-22,new_cases,1
Northamptonshire,2020-03-23,new_cases,8
Northamptonshire,2020-03-24,new_cases,8
Northamptonshire,2020-03-25,new_cases,6
Northamptonshire,2020-03-26,new_cases,21
Northamptonshire,2020-03-27,new_cases,22
Northamptonshire,2020-03-28,new_cases,20
Northamptonshire,2020-03-29,new_cases,20
Northamptonshire,2020-03-30,new_cases,27
Northamptonshire,2020-03-31,new_cases,17
Northamptonshire,2020-04-01,new_cases,17
Northamptonshire,2020-04-02,new_cases,33
Northamptonshire,2020-04-03,new_cases,44
Northamptonshire,2020-04-04,new_cases,38
Northamptonshire,2020-04-05,new_cases,41
Northamptonshire,2020-04-06,new_cases,85
Northamptonshire,2020-04-07,new_cases,45
Northamptonshire,2020-04-08,new_cases,63
Northumberland,2020-03-09,new_cases,0
Northumberland,2020-03-10,new_cases,0
Northumberland,2020-03-11,new_cases,0
Northumberland,2020-03-12,new_cases,0
Northumberland,2020-03-13,new_cases,0
Northumberland,2020-03-14,new_cases,0
Northumberland,2020-03-15,new_cases,0
Northumberland,2020-03-16,new_cases,0
Northumberland,2020-03-17,new_cases,0
Northumberland,2020-03-18,new_cases,4
Northumberland,2020-03-19,new_cases,2
Northumberland,2020-03-20,new_cases,1
Northumberland,2020-03-21,new_cases,3
Northumberland,2020-03-22,new_cases,0
Northumberland,2020-03-23,new_cases,0
Northumberland,2020-03-24,new_cases,3
Northumberland,2020-03-25,new_cases,6
Northumberland,2020-03-26,new_cases,4
Northumberland,2020-03-27,new_cases,22
Northumberland,2020-03-28,new_cases,8
Northumberland,2020-03-29,new_cases,8
Northumberland,2020-03-30,new_cases,6
Northumberland,2020-03-31,new_cases,9
Northumberland,2020-04-01,new_cases,16
Northumberland,2020-04-02,new_cases,27
Northumberland,2020-04-03,new_cases,23
Northumberland,2020-04-04,new_cases,0
Northumberland,2020-04-05,new_cases,46
Northumberland,2020-04-06,new_cases,23
Northumberland,2020-04-07,new_cases,0
Northumberland,2020-04-08,new_cases,61
Nottingham,2020-03-09,new_cases,0
Nottingham,2020-03-10,new_cases,0
Nottingham,2020-03-11,new_cases,1
Nottingham,2020-03-12,new_cases,0
Nottingham,2020-03-13,new_cases,2
Nottingham,2020-03-14,new_cases,0
Nottingham,2020-03-15,new_cases,0
Nottingham,2020-03-16,new_cases,5
Nottingham,2020-03-17,new_cases,2
Nottingham,2020-03-18,new_cases,2
Nottingham,2020-03-19,new_cases,0
Nottingham,2020-03-20,new_cases,8
Nottingham,2020-03-21,new_cases,0
Nottingham,2020-03-22,new_cases,12
Nottingham,2020-03-23,new_cases,7
Nottingham,2020-03-24,new_cases,8
Nottingham,2020-03-25,new_cases,8
Nottingham,2020-03-26,new_cases,10
Nottingham,2020-03-27,new_cases,12
Nottingham,2020-03-28,new_cases,12
Nottingham,2020-03-29,new_cases,6
Nottingham,2020-03-30,new_cases,2
Nottingham,2020-03-31,new_cases,1
Nottingham,2020-04-01,new_cases,20
Nottingham,2020-04-02,new_cases,5
Nottingham,2020-04-03,new_cases,36
Nottingham,2020-04-04,new_cases,0
Nottingham,2020-04-05,new_cases,30
Nottingham,2020-04-06,new_cases,13
Nottingham,2020-04-07,new_cases,0
Nottingham,2020-04-08,new_cases,28
Nottinghamshire,2020-03-09,new_cases,0
Nottinghamshire,2020-03-10,new_cases,0
Nottinghamshire,2020-03-11,new_cases,1
Nottinghamshire,2020-03-12,new_cases,0
Nottinghamshire,2020-03-13,new_cases,0
Nottinghamshire,2020-03-14,new_cases,0
Nottinghamshire,2020-03-15,new_cases,0
Nottinghamshire,2020-03-16,new_cases,8
Nottinghamshire,2020-03-17,new_cases,-1
Nottinghamshire,2020-03-18,new_cases,15
Nottinghamshire,2020-03-19,new_cases,1
Nottinghamshire,2020-03-20,new_cases,12
Nottinghamshire,2020-03-21,new_cases,4
Nottinghamshire,2020-03-22,new_cases,15
Nottinghamshire,2020-03-23,new_cases,11
Nottinghamshire,2020-03-24,new_cases,7
Nottinghamshire,2020-03-25,new_cases,14
Nottinghamshire,2020-03-26,new_cases,17
Nottinghamshire,2020-03-27,new_cases,26
Nottinghamshire,2020-03-28,new_cases,42
Nottinghamshire,2020-03-29,new_cases,16
Nottinghamshire,2020-03-30,new_cases,23
Nottinghamshire,2020-03-31,new_cases,2
Nottinghamshire,2020-04-01,new_cases,57
Nottinghamshire,2020-04-02,new_cases,23
Nottinghamshire,2020-04-03,new_cases,38
Nottinghamshire,2020-04-04,new_cases,21
Nottinghamshire,2020-04-05,new_cases,56
Nottinghamshire,2020-04-06,new_cases,12
Nottinghamshire,2020-04-07,new_cases,44
Nottinghamshire,2020-04-08,new_cases,40
Oldham,2020-03-09,new_cases,0
Oldham,2020-03-10,new_cases,0
Oldham,2020-03-11,new_cases,0
Oldham,2020-03-12,new_cases,0
Oldham,2020-03-13,new_cases,2
Oldham,2020-03-14,new_cases,0
Oldham,2020-03-15,new_cases,0
Oldham,2020-03-16,new_cases,4
Oldham,2020-03-17,new_cases,0
Oldham,2020-03-18,new_cases,2
Oldham,2020-03-19,new_cases,2
Oldham,2020-03-20,new_cases,0
Oldham,2020-03-21,new_cases,1
Oldham,2020-03-22,new_cases,8
Oldham,2020-03-23,new_cases,5
Oldham,2020-03-24,new_cases,6
Oldham,2020-03-25,new_cases,8
Oldham,2020-03-26,new_cases,6
Oldham,2020-03-27,new_cases,3
Oldham,2020-03-28,new_cases,22
Oldham,2020-03-29,new_cases,9
Oldham,2020-03-30,new_cases,19
Oldham,2020-03-31,new_cases,7
Oldham,2020-04-01,new_cases,6
Oldham,2020-04-02,new_cases,11
Oldham,2020-04-03,new_cases,24
Oldham,2020-04-04,new_cases,3
Oldham,2020-04-05,new_cases,42
Oldham,2020-04-06,new_cases,22
Oldham,2020-04-07,new_cases,16
Oldham,2020-04-08,new_cases,16
Oxfordshire,2020-03-09,new_cases,0
Oxfordshire,2020-03-10,new_cases,2
Oxfordshire,2020-03-11,new_cases,2
Oxfordshire,2020-03-12,new_cases,8
Oxfordshire,2020-03-13,new_cases,5
Oxfordshire,2020-03-14,new_cases,-1
Oxfordshire,2020-03-15,new_cases,3
Oxfordshire,2020-03-16,new_cases,-1
Oxfordshire,2020-03-17,new_cases,2
Oxfordshire,2020-03-18,new_cases,9
Oxfordshire,2020-03-19,new_cases,0
Oxfordshire,2020-03-20,new_cases,6
Oxfordshire,2020-03-21,new_cases,4
Oxfordshire,2020-03-22,new_cases,8
Oxfordshire,2020-03-23,new_cases,11
Oxfordshire,2020-03-24,new_cases,6
Oxfordshire,2020-03-25,new_cases,17
Oxfordshire,2020-03-26,new_cases,12
Oxfordshire,2020-03-27,new_cases,15
Oxfordshire,2020-03-28,new_cases,8
Oxfordshire,2020-03-29,new_cases,19
Oxfordshire,2020-03-30,new_cases,25
Oxfordshire,2020-03-31,new_cases,33
Oxfordshire,2020-04-01,new_cases,36
Oxfordshire,2020-04-02,new_cases,43
Oxfordshire,2020-04-03,new_cases,38
Oxfordshire,2020-04-04,new_cases,41
Oxfordshire,2020-04-05,new_cases,55
Oxfordshire,2020-04-06,new_cases,39
Oxfordshire,2020-04-07,new_cases,51
Oxfordshire,2020-04-08,new_cases,32
Peterborough,2020-03-09,new_cases,0
Peterborough,2020-03-10,new_cases,0
Peterborough,2020-03-11,new_cases,0
Peterborough,2020-03-12,new_cases,0
Peterborough,2020-03-13,new_cases,0
Peterborough,2020-03-14,new_cases,0
Peterborough,2020-03-15,new_cases,0
Peterborough,2020-03-16,new_cases,0
Peterborough,2020-03-17,new_cases,-1
Peterborough,2020-03-18,new_cases,2
Peterborough,2020-03-19,new_cases,0
Peterborough,2020-03-20,new_cases,0
Peterborough,2020-03-21,new_cases,0
Peterborough,2020-03-22,new_cases,0
Peterborough,2020-03-23,new_cases,1
Peterborough,2020-03-24,new_cases,3
Peterborough,2020-03-25,new_cases,3
Peterborough,2020-03-26,new_cases,1
Peterborough,2020-03-27,new_cases,1
Peterborough,2020-03-28,new_cases,9
Peterborough,2020-03-29,new_cases,1
Peterborough,2020-03-30,new_cases,3
Peterborough,2020-03-31,new_cases,12
Peterborough,2020-04-01,new_cases,0
Peterborough,2020-04-02,new_cases,1
Peterborough,2020-04-03,new_cases,11
Peterborough,2020-04-04,new_cases,0
Peterborough,2020-04-05,new_cases,0
Peterborough,2020-04-06,new_cases,13
Peterborough,2020-04-07,new_cases,1
Peterborough,2020-04-08,new_cases,18
Plymouth,2020-03-09,new_cases,0
Plymouth,2020-03-10,new_cases,0
Plymouth,2020-03-11,new_cases,0
Plymouth,2020-03-12,new_cases,0
Plymouth,2020-03-13,new_cases,1
Plymouth,2020-03-14,new_cases,0
Plymouth,2020-03-15,new_cases,1
Plymouth,2020-03-16,new_cases,0
Plymouth,2020-03-17,new_cases,0
Plymouth,2020-03-18,new_cases,3
Plymouth,2020-03-19,new_cases,2
Plymouth,2020-03-20,new_cases,0
Plymouth,2020-03-21,new_cases,4
Plymouth,2020-03-22,new_cases,0
Plymouth,2020-03-23,new_cases,0
Plymouth,2020-03-24,new_cases,5
Plymouth,2020-03-25,new_cases,5
Plymouth,2020-03-26,new_cases,5
Plymouth,2020-03-27,new_cases,6
Plymouth,2020-03-28,new_cases,7
Plymouth,2020-03-29,new_cases,3
Plymouth,2020-03-30,new_cases,2
Plymouth,2020-03-31,new_cases,6
Plymouth,2020-04-01,new_cases,6
Plymouth,2020-04-02,new_cases,4
Plymouth,2020-04-03,new_cases,11
Plymouth,2020-04-04,new_cases,0
Plymouth,2020-04-05,new_cases,26
Plymouth,2020-04-06,new_cases,5
Plymouth,2020-04-07,new_cases,0
Plymouth,2020-04-08,new_cases,8
Portsmouth,2020-03-09,new_cases,0
Portsmouth,2020-03-10,new_cases,0
Portsmouth,2020-03-11,new_cases,0
Portsmouth,2020-03-12,new_cases,0
Portsmouth,2020-03-13,new_cases,0
Portsmouth,2020-03-14,new_cases,1
Portsmouth,2020-03-15,new_cases,0
Portsmouth,2020-03-16,new_cases,0
Portsmouth,2020-03-17,new_cases,2
Portsmouth,2020-03-18,new_cases,1
Portsmouth,2020-03-19,new_cases,1
Portsmouth,2020-03-20,new_cases,8
Portsmouth,2020-03-21,new_cases,9
Portsmouth,2020-03-22,new_cases,3
Portsmouth,2020-03-23,new_cases,0
Portsmouth,2020-03-24,new_cases,4
Portsmouth,2020-03-25,new_cases,4
Portsmouth,2020-03-26,new_cases,9
Portsmouth,2020-03-27,new_cases,8
Portsmouth,2020-03-28,new_cases,14
Portsmouth,2020-03-29,new_cases,6
Portsmouth,2020-03-30,new_cases,2
Portsmouth,2020-03-31,new_cases,6
Portsmouth,2020-04-01,new_cases,1
Portsmouth,2020-04-02,new_cases,4
Portsmouth,2020-04-03,new_cases,2
Portsmouth,2020-04-04,new_cases,4
Portsmouth,2020-04-05,new_cases,7
Portsmouth,2020-04-06,new_cases,8
Portsmouth,2020-04-07,new_cases,11
Portsmouth,2020-04-08,new_cases,15
Reading,2020-03-09,new_cases,0
Reading,2020-03-10,new_cases,0
Reading,2020-03-11,new_cases,0
Reading,2020-03-12,new_cases,2
Reading,2020-03-13,new_cases,1
Reading,2020-03-14,new_cases,0
Reading,2020-03-15,new_cases,0
Reading,2020-03-16,new_cases,0
Reading,2020-03-17,new_cases,0
Reading,2020-03-18,new_cases,2
Reading,2020-03-19,new_cases,2
Reading,2020-03-20,new_cases,0
Reading,2020-03-21,new_cases,0
Reading,2020-03-22,new_cases,1
Reading,2020-03-23,new_cases,0
Reading,2020-03-24,new_cases,0
Reading,2020-03-25,new_cases,1
Reading,2020-03-26,new_cases,1
Reading,2020-03-27,new_cases,15
Reading,2020-03-28,new_cases,2
Reading,2020-03-29,new_cases,0
Reading,2020-03-30,new_cases,1
Reading,2020-03-31,new_cases,1
Reading,2020-04-01,new_cases,37
Reading,2020-04-02,new_cases,1
Reading,2020-04-03,new_cases,0
Reading,2020-04-04,new_cases,12
Reading,2020-04-05,new_cases,10
Reading,2020-04-06,new_cases,22
Reading,2020-04-07,new_cases,17
Reading,2020-04-08,new_cases,1
Redbridge,2020-03-09,new_cases,0
Redbridge,2020-03-10,new_cases,0
Redbridge,2020-03-11,new_cases,0
Redbridge,2020-03-12,new_cases,0
Redbridge,2020-03-13,new_cases,0
Redbridge,2020-03-14,new_cases,0
Redbridge,2020-03-15,new_cases,0
Redbridge,2020-03-16,new_cases,1
Redbridge,2020-03-17,new_cases,2
Redbridge,2020-03-18,new_cases,3
Redbridge,2020-03-19,new_cases,11
Redbridge,2020-03-20,new_cases,9
Redbridge,2020-03-21,new_cases,15
Redbridge,2020-03-22,new_cases,3
Redbridge,2020-03-23,new_cases,6
Redbridge,2020-03-24,new_cases,6
Redbridge,2020-03-25,new_cases,10
Redbridge,2020-03-26,new_cases,22
Redbridge,2020-03-27,new_cases,26
Redbridge,2020-03-28,new_cases,13
Redbridge,2020-03-29,new_cases,15
Redbridge,2020-03-30,new_cases,18
Redbridge,2020-03-31,new_cases,16
Redbridge,2020-04-01,new_cases,19
Redbridge,2020-04-02,new_cases,16
Redbridge,2020-04-03,new_cases,35
Redbridge,2020-04-04,new_cases,5
Redbridge,2020-04-05,new_cases,47
Redbridge,2020-04-06,new_cases,12
Redbridge,2020-04-07,new_cases,8
Redbridge,2020-04-08,new_cases,47
Redcar and Cleveland,2020-03-09,new_cases,0
Redcar and Cleveland,2020-03-10,new_cases,0
Redcar and Cleveland,2020-03-11,new_cases,0
Redcar and Cleveland,2020-03-12,new_cases,0
Redcar and Cleveland,2020-03-13,new_cases,0
Redcar and Cleveland,2020-03-14,new_cases,1
Redcar and Cleveland,2020-03-15,new_cases,0
Redcar and Cleveland,2020-03-16,new_cases,-1
Redcar and Cleveland,2020-03-17,new_cases,1
Redcar and Cleveland,2020-03-18,new_cases,0
Redcar and Cleveland,2020-03-19,new_cases,0
Redcar and Cleveland,2020-03-20,new_cases,1
Redcar and Cleveland,2020-03-21,new_cases,1
Redcar and Cleveland,2020-03-22,new_cases,0
Redcar and Cleveland,2020-03-23,new_cases,0
Redcar and Cleveland,2020-03-24,new_cases,4
Redcar and Cleveland,2020-03-25,new_cases,3
Redcar and Cleveland,2020-03-26,new_cases,0
Redcar and Cleveland,2020-03-27,new_cases,3
Redcar and Cleveland,2020-03-28,new_cases,2
Redcar and Cleveland,2020-03-29,new_cases,10
Redcar and Cleveland,2020-03-30,new_cases,9
Redcar and Cleveland,2020-03-31,new_cases,9
Redcar and Cleveland,2020-04-01,new_cases,8
Redcar and Cleveland,2020-04-02,new_cases,4
Redcar and Cleveland,2020-04-03,new_cases,9
Redcar and Cleveland,2020-04-04,new_cases,11
Redcar and Cleveland,2020-04-05,new_cases,9
Redcar and Cleveland,2020-04-06,new_cases,16
Redcar and Cleveland,2020-04-07,new_cases,12
Redcar and Cleveland,2020-04-08,new_cases,7
Richmond upon Thames,2020-03-09,new_cases,0
Richmond upon Thames,2020-03-10,new_cases,1
Richmond upon Thames,2020-03-11,new_cases,0
Richmond upon Thames,2020-03-12,new_cases,0
Richmond upon Thames,2020-03-13,new_cases,0
Richmond upon Thames,2020-03-14,new_cases,1
Richmond upon Thames,2020-03-15,new_cases,0
Richmond upon Thames,2020-03-16,new_cases,0
Richmond upon Thames,2020-03-17,new_cases,1
Richmond upon Thames,2020-03-18,new_cases,4
Richmond upon Thames,2020-03-19,new_cases,5
Richmond upon Thames,2020-03-20,new_cases,4
Richmond upon Thames,2020-03-21,new_cases,6
Richmond upon Thames,2020-03-22,new_cases,3
Richmond upon Thames,2020-03-23,new_cases,6
Richmond upon Thames,2020-03-24,new_cases,5
Richmond upon Thames,2020-03-25,new_cases,8
Richmond upon Thames,2020-03-26,new_cases,11
Richmond upon Thames,2020-03-27,new_cases,13
Richmond upon Thames,2020-03-28,new_cases,15
Richmond upon Thames,2020-03-29,new_cases,11
Richmond upon Thames,2020-03-30,new_cases,18
Richmond upon Thames,2020-03-31,new_cases,11
Richmond upon Thames,2020-04-01,new_cases,19
Richmond upon Thames,2020-04-02,new_cases,13
Richmond upon Thames,2020-04-03,new_cases,12
Richmond upon Thames,2020-04-04,new_cases,8
Richmond upon Thames,2020-04-05,new_cases,14
Richmond upon Thames,2020-04-06,new_cases,11
Richmond upon Thames,2020-04-07,new_cases,13
Richmond upon Thames,2020-04-08,new_cases,10
Rochdale,2020-03-09,new_cases,0
Rochdale,2020-03-10,new_cases,0
Rochdale,2020-03-11,new_cases,1
Rochdale,2020-03-12,new_cases,0
Rochdale,2020-03-13,new_cases,1
Rochdale,2020-03-14,new_cases,0
Rochdale,2020-03-15,new_cases,0
Rochdale,2020-03-16,new_cases,2
Rochdale,2020-03-17,new_cases,0
Rochdale,2020-03-18,new_cases,2
Rochdale,2020-03-19,new_cases,3
Rochdale,2020-03-20,new_cases,3
Rochdale,2020-03-21,new_cases,1
Rochdale,2020-03-22,new_cases,2
Rochdale,2020-03-23,new_cases,4
Rochdale,2020-03-24,new_cases,5
Rochdale,2020-03-25,new_cases,5
Rochdale,2020-03-26,new_cases,9
Rochdale,2020-03-27,new_cases,2
Rochdale,2020-03-28,new_cases,12
Rochdale,2020-03-29,new_cases,13
Rochdale,2020-03-30,new_cases,13
Rochdale,2020-03-31,new_cases,11
Rochdale,2020-04-01,new_cases,5
Rochdale,2020-04-02,new_cases,11
Rochdale,2020-04-03,new_cases,21
Rochdale,2020-04-04,new_cases,1
Rochdale,2020-04-05,new_cases,28
Rochdale,2020-04-06,new_cases,12
Rochdale,2020-04-07,new_cases,19
Rochdale,2020-04-08,new_cases,9
Rotherham,2020-03-09,new_cases,0
Rotherham,2020-03-10,new_cases,1
Rotherham,2020-03-11,new_cases,0
Rotherham,2020-03-12,new_cases,0
Rotherham,2020-03-13,new_cases,0
Rotherham,2020-03-14,new_cases,1
Rotherham,2020-03-15,new_cases,0
Rotherham,2020-03-16,new_cases,0
Rotherham,2020-03-17,new_cases,-1
Rotherham,2020-03-18,new_cases,3
Rotherham,2020-03-19,new_cases,-1
Rotherham,2020-03-20,new_cases,1
Rotherham,2020-03-21,new_cases,2
Rotherham,2020-03-22,new_cases,3
Rotherham,2020-03-23,new_cases,3
Rotherham,2020-03-24,new_cases,4
Rotherham,2020-03-25,new_cases,4
Rotherham,2020-03-26,new_cases,10
Rotherham,2020-03-27,new_cases,9
Rotherham,2020-03-28,new_cases,18
